id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated
7226000110,205000,2,1,900,4397,1,0,0,3,6,1918,0
4358700100,465000,3,2.5,1450,5175,1,0,0,3,8,1995,0
2228900195,556000,4,2.5,2240,5402,2,0,0,3,8,2005,0
3905100740,540000,4,2.5,1780,4169,2,0,0,3,8,1994,0
3295900490,423000,4,2.5,2320,4254,2,0,0,3,8,2004,0
7379700051,375000,3,1.75,1590,14766,1,0,0,3,8,1963,0
7348200195,173250,3,1,990,12696,1.5,0,0,3,7,1936,0
4047200300,599900,3,1.5,2605,12030,1,0,0,3,8,2003,0
4242900215,646000,5,2.75,2870,4461,1,0,0,3,7,1976,0
7851980100,1.08E+06,5,4.75,5180,17811,2,0,2,3,11,2001,0
9126101645,558000,4,2,2180,3870,1,0,0,3,7,1900,0
2695600375,354000,2,1,850,5225,1,0,0,3,7,1949,0
6648150090,1.20E+06,4,4,4050,9517,2,0,0,3,11,1990,0
1189000245,670000,4,2,2250,4200,1.5,0,0,3,7,1909,0
1169000057,1.13E+06,6,4.25,3100,9378,3,0,2,3,11,1978,0
4013800131,267500,2,1,1747,12250,2.5,0,0,4,6,1948,0
1787270090,299800,4,2.5,2410,4708,2,0,0,3,8,2002,0
4037200735,430000,4,1.75,2070,9120,1,0,0,4,7,1958,0
4083302370,775000,5,1,1860,3040,1.5,0,0,3,7,1921,0
4319200820,333000,3,1,950,5214,1,0,0,3,7,1944,0
7663700551,336000,3,2,1060,11765,1,0,0,4,6,1951,0
6821102350,323000,2,1,880,1712,2,0,0,4,7,1945,0
723069089,575000,4,2.5,2550,56628,2,0,0,3,9,2001,0
8165500110,328000,2,2.25,1550,2079,2,0,0,3,8,2008,0
8081900195,572500,3,1,1590,4600,1.5,0,0,4,7,1926,0
2878601425,600000,3,1.75,1650,5100,1,0,0,5,7,1908,0
5104512070,412000,4,3,2430,7242,2,0,0,3,8,2003,0
3885802970,827500,3,2.5,1810,7200,1,0,0,5,7,1960,0
3021049140,300000,4,2.5,2890,17349,2,0,0,3,8,1994,0
5249801720,415000,3,2.5,1280,5040,2,0,0,4,7,1985,0
2025049006,750000,7,2.75,3410,4056,1.5,0,0,4,8,1906,0
7575700015,800000,3,2.75,2220,4000,2,0,0,3,8,1914,2000
2724049146,420000,3,1,1060,6000,1,0,0,3,8,1954,0
8074200100,266000,3,1.5,1120,8250,1,0,0,4,7,1957,0
1517900100,499000,4,2.5,2680,10590,2,0,0,3,8,2004,0
2391602250,440000,4,1.5,1770,5750,2,0,0,3,7,1947,0
7635801311,495000,3,2,2950,12196,2,0,0,4,7,1918,0
3362401295,630000,2,1.75,1260,5300,1,0,0,4,7,1951,0
3303230110,424000,3,1.75,1430,6818,1,0,0,5,7,1972,0
1522600100,760000,4,2.5,2730,36183,2,0,0,3,9,1986,0
6646200090,650000,4,3.5,3270,15704,2,0,0,3,9,1990,0
2522059112,248500,4,1.75,1720,10018,1,0,0,5,7,1960,0
3205100110,379600,3,1.75,1270,12420,1,0,0,4,7,1962,0
6414100025,538000,4,2.5,3260,10032,1,0,0,3,8,1978,0
3529000930,530000,4,2.5,2050,6360,2,0,0,3,8,1988,0
4141400100,545000,4,2.25,2050,9720,2,0,0,3,8,1967,0
9562200090,925000,4,3,3580,35261,1.5,0,0,3,10,1985,0
7399800110,565000,4,2.75,1960,48787,1.5,0,0,4,9,1983,0
6917700356,405100,2,1,840,3522,1,0,0,3,6,1947,0
4040800600,502000,3,1.75,1300,8800,1,0,0,4,8,1963,0
3629920300,425000,3,2.25,1260,3000,2,0,0,3,7,2003,0
8944290090,233500,3,2.25,1650,2958,2,0,0,3,7,1985,0
8091410930,287000,3,2.5,1710,10341,2,0,2,3,7,1986,0
3313600266,190000,3,1,1180,8775,1,0,0,3,7,1966,0
9508850100,666000,3,2.25,2780,31510,2,0,0,3,8,1979,0
3330501545,330000,2,1,950,3090,1,0,0,4,6,1909,0
31000165,1.49E+06,5,3.5,3620,7821,2,0,2,3,10,1958,2010
4123810090,393000,3,2.25,2140,10256,2,0,0,3,8,1987,0
1180500100,353000,4,2.75,1920,4627,1,0,0,3,8,1998,0
7549801140,260000,2,1,750,6720,1,0,0,3,6,1916,0
7254000100,680000,3,2.5,2060,2551,2,0,0,3,8,2001,0
644200090,921000,3,2.25,2380,11200,1,0,0,4,8,1963,0
5101407305,319000,2,1,750,6380,1,0,0,3,7,1949,0
6817801030,280000,3,1,1160,10881,1,0,0,2,7,1983,0
7454001280,220000,3,1,1050,6300,1,0,0,3,6,1942,0
8651440740,219000,3,1.5,1740,5200,1,0,0,4,7,1977,0
1954430190,528000,4,2.75,2050,7171,1,0,0,3,8,1988,0
4292300010,405000,3,1.75,1980,8100,1,0,0,4,7,1949,0
8929000290,372977,3,2.5,1690,1618,2,0,0,3,8,2014,0
1250201680,934550,4,3.25,2320,5900,1.5,0,2,4,9,1910,0
868001705,1.47E+06,3,1.5,2480,9900,2,0,3,3,10,1940,0
1370801585,975000,4,2.25,2290,5350,2,0,0,4,9,1958,0
7501000130,800866,5,2.5,3180,13806,2,0,0,4,10,1990,0
4178300130,950000,7,3.5,3470,16264,2,0,0,4,9,1980,0
7550801206,624000,4,3,1540,4140,1.5,0,0,5,7,1902,0
9201300050,1.85E+06,5,2.25,2800,8442,2,1,4,3,9,1963,2001
3816300095,310000,3,1,1050,9876,1,0,0,3,7,1953,0
7399301100,315000,3,1.75,1480,6800,1,0,0,4,7,1968,0
4151800470,675000,3,2,1010,5973,1,0,0,5,6,1942,0
7811000020,490000,3,1.75,1660,8208,1,0,0,4,8,1965,0
5166700050,600000,5,2.25,2760,6350,1,0,0,3,7,1958,0
4045500130,154000,2,1,1040,20524,1,0,3,3,6,1949,1989
2927600675,480000,4,1.75,2220,6500,2,0,3,4,8,1964,0
7686202580,196900,3,1,1270,7500,1,0,0,3,6,1954,0
5690500095,735000,3,3.25,2960,39370,2,0,0,3,10,1989,0
3876540630,205500,3,2,1330,8748,1,0,0,3,7,1986,0
8929000170,357186,2,1.75,1210,1040,2,0,0,3,8,2014,0
2621400080,275000,4,2.5,2120,6754,2,0,0,3,7,1998,0
8154100020,248500,3,1.75,2090,12026,1,0,0,4,7,1948,0
8097000190,350000,3,2.5,2680,7836,2,0,0,3,8,1990,2009
2624089181,390000,4,2.75,1790,47250,1,0,0,3,7,1987,0
8718500275,390000,3,2.75,1950,12240,1,0,0,3,7,1956,0
3575305495,660000,5,2.25,3740,14913,1.5,0,0,4,9,1979,0
411100020,310000,3,1.75,1140,8263,1,0,0,5,7,1950,0
9113200020,717000,3,2.5,2480,5137,2,0,0,3,9,2000,0
2011400019,260000,5,2.5,2580,11250,1,0,0,3,7,1964,0
3912000020,745000,3,2,2290,5001,1,0,0,4,7,1960,0
8078370010,470000,4,2.5,2320,12042,1,0,0,4,7,1975,0
5104650020,429000,3,2.5,2530,8820,2,0,0,3,8,1997,0
7417700664,220000,4,2,1400,7140,1,0,0,3,7,1969,0
2770604920,497000,3,3,2060,1850,2,0,0,3,8,2007,0
1930300190,716100,3,1,1640,4000,1.5,0,0,5,7,1909,0
3024079069,371000,4,1,1960,94525,1.5,0,0,3,6,1979,0
723069049,379000,5,2.75,3000,25175,1,0,0,4,7,1961,0
2210500019,937500,3,1,1320,8500,1,0,0,4,7,1954,0
3856901435,720000,4,2,1760,4500,1.5,0,0,5,7,1906,0
3948900050,616000,3,3.25,2130,2306,2,0,1,5,7,1924,0
5412400170,259000,3,2,1390,7120,1,0,0,3,7,1988,0
2856102280,538000,3,1.75,1400,3825,1.5,0,0,4,6,1904,0
3288100290,605000,3,2.75,3230,9576,1.5,0,0,4,8,1966,0
5145000190,369950,3,1,1110,7603,1,0,0,3,7,1967,0
6679000170,310000,3,2.5,1670,4220,2,0,0,3,7,2002,0
9536601045,227500,3,1,1540,9450,1,0,0,4,7,1960,0
8731981410,274000,4,2.25,2090,7400,1,0,0,3,9,1973,0
3574801350,410000,3,2,1410,8088,1,0,0,3,7,1987,0
1922069099,354800,3,2,1370,78408,1,0,0,5,7,1964,0
871001735,650000,4,2.25,1910,5120,1,0,0,3,8,1954,0
2022059308,353000,3,2,1678,13862,1,0,0,3,7,1994,0
2525300480,224975,3,1,960,12745,1,0,0,4,6,1977,0
7979900440,600000,2,1.75,2080,13054,1,0,1,3,7,1951,0
2558660290,437500,3,2.25,1790,7700,1,0,0,4,7,1976,0
8650300190,567000,3,2.5,2540,6093,2,0,0,3,9,1999,0
8643000225,225000,5,1.5,1790,11656,2,0,0,3,7,1963,0
1105000233,255000,2,1,940,9330,1,0,0,3,6,1941,0
9831200500,2.48E+06,5,3.75,6810,7500,2.5,0,0,3,13,1922,0
945000250,370000,2,1,900,4600,1,0,0,3,6,1951,0
4101410050,675000,4,1.75,1900,8800,1,0,0,3,8,1975,0
1571100130,285000,3,1,1440,4268,1,0,0,3,7,1953,0
7932000078,310000,3,1.75,2070,37904,1,0,0,4,7,1973,0
2592400170,475000,4,2.5,2240,7245,1,0,0,4,7,1972,0
2517010630,410000,4,2.5,3320,5034,2,0,0,4,7,2006,0
6926700225,895000,4,2.25,1950,5950,1,0,0,3,8,1947,0
8820902905,375000,3,1.5,1240,7733,1,0,0,3,6,1941,0
5104510190,349000,4,2.5,1830,4694,2,0,0,3,7,2003,0
9839301060,650500,3,1.75,1740,4400,1.5,0,0,3,8,1903,0
2425700005,760000,3,1.75,1410,15120,1,0,0,4,7,1950,0
9276201190,480000,4,2.75,2050,3960,1,0,0,4,7,1986,0
8644210050,689000,4,2.75,3220,16145,2,0,0,3,10,1993,0
2741100280,415000,3,1.75,1960,5000,1,0,0,5,6,1911,0
2891000680,195000,3,1.75,1070,6110,1,0,0,4,7,1968,0
7366100080,318000,5,2.5,2820,9956,1,0,0,4,7,1967,0
3211270170,404000,4,3,4060,35621,1,0,0,3,9,1989,0
3330500920,339950,2,1,800,3090,1,0,0,4,6,1925,0
5437820080,215000,3,1,1260,7897,1,0,0,3,7,1979,0
8097000380,339900,3,2.5,2420,7423,2,0,0,3,8,1990,0
2591010290,285000,1,1.5,810,3211,2,0,0,4,7,1982,0
1324300380,550000,3,1,1600,5000,1.5,0,0,3,7,1947,0
3226049478,430000,4,1,1350,9000,1.5,0,0,4,7,1964,0
7941500170,219000,3,1,970,7790,1,0,0,3,6,1967,0
7522500005,555000,2,1.5,1780,4750,1,0,0,4,7,1947,0
1545801630,233000,3,2,1350,7686,1,0,0,3,7,1989,0
5151600480,248000,3,1.75,1840,19501,1,0,0,4,8,1972,0
2731600080,454000,5,2.25,2550,9200,1,0,0,4,8,1975,0
2804600010,950000,4,2.5,1700,4418,2,0,0,3,8,1931,2000
8899210680,359000,3,2.5,2430,7857,2,0,0,5,8,1980,0
6649300190,407500,5,2,2740,8230,1.5,0,0,3,7,1962,0
1312200080,224000,3,1.5,1560,7300,1,0,0,4,7,1964,0
1721801025,210000,2,1,1040,4590,1,0,0,3,7,1954,0
7942200050,261000,4,1.75,1820,9824,1,0,0,5,7,1968,0
9528100963,719000,3,3,1833,1706,3,0,0,3,9,1998,0
9297301495,440000,3,2.5,2160,3738,2,0,0,3,8,1994,0
192300020,525000,3,2.75,2100,10362,2,0,0,3,9,1998,0
9477100170,375000,3,1.5,1370,9720,2,0,0,3,7,1968,0
6705120280,428000,2,2.5,1414,1960,2,0,0,3,8,1986,0
7203220050,988830,5,3.25,4115,7910,2,0,0,3,9,2014,0
6858700225,199950,3,1.75,1550,6225,1,0,0,4,7,1949,0
8712100605,840000,4,2.25,2100,3671,1.5,0,0,3,8,1929,0
5702380500,285000,3,1.75,1160,7006,1,0,0,4,7,1992,0
6181430280,330000,5,2.5,3597,4972,2,0,0,3,7,2006,0
7138000170,147500,3,1.5,1230,10125,1,0,0,3,7,1960,0
6669010290,320000,4,2.5,2190,7125,2,0,0,5,8,1978,0
5706200280,382500,3,1.75,1040,9000,1,0,0,4,7,1967,0
1338300170,2.05E+06,5,4,4690,8208,2,0,0,3,9,1926,0
8562800250,596000,4,2.25,2270,10000,1,0,0,5,8,1974,0
109210280,220000,4,2.25,1950,7280,2,0,0,4,8,1979,0
3216900080,325000,3,2.5,1880,6818,2,0,0,3,8,1993,0
629500170,679950,4,2.5,2850,5664,2,0,0,3,9,2001,0
5272200005,175000,2,1,1160,6911,1,0,0,3,7,1947,0
7205000080,268000,3,1.75,1370,10050,1,0,1,4,7,1966,0
1117200170,715000,4,3.5,3260,110579,2,0,0,3,10,1997,0
5561300480,600000,7,2.25,3170,36384,2,0,0,3,8,1969,0
6896300380,228000,0,1,390,5900,1,0,0,2,4,1953,0
3293400010,950000,5,2.5,3450,35880,2,0,0,3,11,1992,0
3421059049,475000,2,1.75,1490,224334,1,0,2,3,8,1983,0
524069049,700000,3,1.5,1460,78408,1,0,0,4,7,1963,0
1524079093,275000,3,1.75,1300,20700,1,0,0,3,7,1962,0
1524079093,369500,3,1.75,1300,20700,1,0,0,3,7,1962,0
3832710680,215000,4,2,1540,7575,1,0,0,4,7,1978,0
686200840,593450,4,2.25,2130,7172,2,0,0,4,8,1964,0
8682310460,498800,2,1.75,1350,4614,1,0,0,3,8,2008,0
446000190,849000,5,3.25,2450,6534,2,0,0,3,8,1951,2014
8805900430,1.15E+06,4,2.5,1940,4875,2,0,0,4,9,1925,0
3629921060,825000,5,2.5,2890,5110,2,0,2,3,9,2003,0
8856890020,265000,3,1.75,1680,9769,1,0,0,3,8,1989,0
2115510470,285000,4,2.25,1960,10400,1,0,0,4,8,1985,0
1545803890,240000,3,1.75,1590,7931,1,0,0,3,7,1979,0
3322049126,261000,4,1,1390,17739,1,0,0,3,7,1958,0
6669020500,330000,4,1.75,2440,7350,1,0,0,3,8,1978,0
3832710840,250000,4,2,1850,7560,1,0,0,4,7,1978,0
7212651950,350000,4,2.5,2800,9538,2,0,0,3,8,1993,0
1331900020,930000,3,2.5,3780,35273,1.5,0,0,3,10,1986,0
7140200380,275000,3,2,1910,8050,1,0,0,4,7,1980,0
7972601235,325000,4,2.25,2460,7620,1,0,0,3,7,1969,0
2848700585,255000,1,1,810,5000,1,0,1,3,7,1936,0
6132600380,562200,3,1.5,1900,5250,1,0,0,4,7,1943,0
2424059127,952000,2,1.75,3490,88909,1,0,3,3,10,1980,0
2591830130,365000,3,2.5,2200,7350,1,0,0,5,8,1988,0
1771100130,332900,3,1.5,1190,11996,1,0,0,4,7,1969,0
8856700190,721000,3,2.25,2040,18360,2,0,0,4,8,1983,0
7852040080,487275,4,2.5,2400,3986,2,0,0,3,8,1999,0
5648600190,310000,3,2.5,1670,5791,2,0,0,3,7,1995,0
4154300275,245000,2,1,990,4800,1,0,0,3,6,1908,0
5438000280,325000,3,1.75,2920,10573,1,0,0,4,7,1964,0
9201000480,550000,3,1.75,1840,9401,1,0,0,3,8,1971,0
1604600660,350000,2,1,910,4500,1.5,0,0,4,7,1906,0
522069022,599000,5,2.5,2950,72309,2,0,0,3,8,2006,0
4331400190,259950,3,1.5,1240,9500,1,0,0,4,7,1955,0
9407150130,240000,4,2.5,1980,7264,2,0,0,3,7,1996,0
2212900470,186000,3,1,1200,10080,1,0,0,4,7,1969,0
6600220080,395000,3,1.5,1280,15028,1,0,0,3,7,1982,0
9558050020,475000,4,2.5,3150,5757,2,0,0,3,9,2004,0
8691300420,815000,5,3.5,3500,10794,2,0,0,3,10,1996,0
5450300010,572000,3,1.5,1680,13751,1,0,0,4,7,1951,0
339600460,419500,3,2.5,1360,3188,2,0,0,3,7,1986,0
9264910920,298700,3,2.25,2110,7350,1,0,0,3,8,1980,0
121029034,549000,2,1,2034,13392,1,1,4,5,7,1947,0
2123049420,278000,3,1.5,1900,9994,1,0,0,3,7,1960,0
7950302890,455000,4,2,2380,4500,1.5,0,0,3,6,1926,2014
6117500430,925000,5,3.5,4050,13495,1,0,2,4,9,1988,0
1972200660,465000,2,1.5,1120,1201,3,0,0,3,8,1999,0
3629830050,620000,4,4,2850,2970,2,0,0,3,8,1999,0
9257900010,499900,4,2.25,2360,7650,1,0,0,3,8,1963,0
6072000440,620000,5,3,2540,11422,1,0,0,3,8,1962,2014
6844702630,450000,3,1.75,1160,6120,1,0,0,3,7,1941,0
3630090050,690000,4,3.5,2710,2147,2,0,0,3,10,2007,0
9809000020,1.90E+06,5,2.25,3120,16672,2,0,0,4,9,1969,0
9809000020,1.94E+06,5,2.25,3120,16672,2,0,0,4,9,1969,0
5021900050,832500,3,2,1870,9527,1,0,0,4,7,1951,1997
1003600080,245000,3,1,1010,9678,1,0,0,5,7,1955,0
7701960130,820000,3,2.5,2980,18935,1.5,0,0,3,11,1990,0
2395710020,369000,4,2.75,2420,6495,2,0,0,3,8,2005,0
7203230010,1.05E+06,4,3.25,3830,8331,2,0,0,3,9,2014,0
9830200380,653000,3,3,3040,5067,3,0,2,3,10,1993,0
9407111100,220650,2,1.75,1460,10500,1,0,0,3,7,1980,0
9572000080,300000,5,3,1940,6355,1,0,0,3,8,2007,0
3629870420,970000,4,3.5,3780,20023,2,0,2,3,10,2001,0
2459970020,360000,4,2.5,1950,5451,2,0,0,3,7,2004,0
5547700190,672500,3,2.5,2450,5760,2,0,0,3,9,2000,0
421000285,268000,4,1.5,1730,7020,1.5,0,0,4,5,1953,0
3277801640,440000,4,1.5,1690,3245,1.5,0,0,3,8,1929,0
1250203070,1.40E+06,3,2.5,2550,7200,2,0,2,3,10,1981,2013
8077200470,590000,4,2.5,2290,11072,2,0,0,3,9,1986,0
302000545,359000,4,2.25,2710,22860,1,0,0,4,7,1962,0
9542801990,266500,4,1.75,1880,7632,1,0,0,4,7,1978,0
3343901403,635000,4,2.5,2930,8679,2,0,0,3,8,2014,0
1121059030,559000,3,2.5,3110,217800,2,0,0,3,9,2001,0
9290850950,895000,4,2.5,3480,38985,2,0,0,3,10,1989,0
1136100006,625000,2,1.5,1110,118047,1,0,0,3,7,1961,0
7923300285,650000,4,2.25,2440,9320,1,0,0,4,7,1957,0
1823059028,312500,4,1.75,2280,7840,1,0,0,3,7,1957,0
8864000440,225000,3,1,900,6099,1,0,0,3,6,1944,0
9512500680,425000,4,1.75,1980,8400,1,0,0,3,7,1968,0
3421069120,329999,3,2.75,3360,41250,1,0,0,4,7,1988,0
4376700430,572000,5,2.25,2340,9225,2,0,0,3,8,1973,0
8562890430,386500,4,2.5,3110,5048,2,0,0,3,8,2002,0
452002005,452000,2,1,980,5000,1,0,0,3,6,1904,0
7228500094,278000,4,2,1480,6324,1,0,0,3,7,1943,0
8078700020,474900,3,2.25,1800,43647,1,0,0,4,8,1976,0
5035300255,450000,2,1.75,2130,6574,1,0,0,3,8,1946,0
9528104985,611000,2,1,1270,5100,1,0,0,3,7,1900,0
7237590010,214100,2,2.5,1150,2064,2,0,0,3,7,2004,0
3158500250,317000,3,2.5,1840,5011,2,0,0,3,8,2012,0
868001402,1.00E+06,4,3.5,3180,12528,2,0,1,4,9,1979,0
5606000233,1.00E+06,5,2.75,1510,5700,2,0,1,4,7,1946,0
5214500660,525000,4,2.5,3070,7200,2,0,0,3,8,2005,0
3578110020,436000,3,2.25,1800,6680,2,0,0,3,8,1983,0
3578401330,450000,3,1.75,1540,9154,1,0,0,3,8,1983,0
7525000080,588500,3,1.75,2330,14892,1,0,0,3,8,1980,0
4273000095,340000,4,1.75,1400,8374,1,0,0,3,7,1953,0
4014400190,482000,4,2.5,2846,85377,1.5,0,0,3,8,2000,0
8678500020,1.58E+06,4,3.5,5830,131116,2,0,0,3,11,2005,0
6918700130,749000,3,2.5,3380,7126,2,0,0,3,8,1965,2003
2473350470,330000,3,1.5,1440,7875,1,0,0,4,8,1968,0
9274200314,568000,3,2.5,1740,1279,3,0,0,3,8,2008,0
2938100010,239000,3,1.75,1470,8925,1,0,0,4,7,1957,0
8564950250,528000,3,2.5,2810,4932,2,0,0,3,8,2003,0
3438502715,385000,4,3,2090,5102,1,0,0,3,7,1994,0
280610020,825000,4,3.25,4110,14219,2,0,2,4,10,1979,0
2487200938,815000,5,3.25,3230,5000,2,0,1,3,9,2002,0
1775500362,625000,4,2.5,2601,34335,2,0,0,3,9,1995,0
2483200010,690000,3,1.75,2070,6000,1,0,3,3,8,1955,0
4365700130,210000,3,1,1660,7440,1,0,0,3,7,1957,0
9136101271,599000,4,1,1590,4280,1.5,0,0,3,7,1924,0
1370804295,860000,3,1.75,1860,5584,1,0,0,3,8,1951,0
422049178,147200,3,1,1420,9600,1,0,0,4,6,1954,0
9161100795,476900,3,1,1240,5758,1.5,0,0,4,6,1910,0
5561300380,450000,4,2.5,2500,36254,1,0,0,4,8,1978,0
1443550020,570000,4,2.5,2640,11816,2,0,0,3,8,1999,0
9547201155,567500,3,1,1440,3060,1.5,0,0,4,7,1910,0
3625059120,790000,5,3.25,3030,20446,2,0,2,3,9,1976,0
644000185,875000,3,1.5,1820,12686,1,0,0,4,7,1952,0
5710500010,490000,3,2,2220,10275,2,0,0,3,9,1980,0
2482410130,335000,3,1.75,2430,9133,1,0,0,4,7,1978,0
6071900130,550000,3,1.75,1670,10798,1,0,0,4,8,1962,0
6817800630,385000,3,1.75,1180,10541,1,0,0,4,7,1981,0
6204400130,395000,3,1.75,1620,8085,1,0,0,3,7,1976,0
9274203190,650000,2,1,1030,5750,1,0,0,5,8,1928,0
293610020,637000,4,2.75,2900,5803,2,0,0,3,9,2007,0
3583400130,692500,3,2.25,3420,9900,1,0,0,3,9,1963,2004
7230400430,322400,3,1.75,1710,15844,1,0,0,4,8,1964,0
7140600190,233500,3,1.5,1580,10517,1,0,0,4,6,1957,0
6817801410,400000,3,2,1230,11413,1,0,0,3,7,1984,0
6430500010,547000,5,2.5,2200,4080,1.5,0,0,5,7,1916,0
3023049215,519000,5,2.25,2570,13054,1,0,1,3,8,1950,1992
3625710080,1.03E+06,4,3.5,3320,19850,1,0,2,4,10,1977,0
3390600010,365000,3,1,1090,6435,1,0,0,4,7,1955,0
9238480020,699000,5,2.75,2970,36817,2,0,0,4,8,1978,0
1036000080,525000,3,1.75,1970,8000,1,0,0,4,8,1968,0
1561930020,430000,4,3,3220,8936,2,0,0,3,9,1990,0
3876100080,325000,3,1,1600,7500,1,0,0,3,7,1966,0
7454000605,279000,2,1,670,6300,1,0,0,5,6,1942,0
1870400635,805000,4,1.75,2360,4750,2,0,0,5,7,1911,0
8820900299,419950,3,3,2150,3962,1.5,0,0,3,7,1949,0
8132700185,425000,2,1,620,4455,1,0,0,3,6,1927,0
6413600275,446000,4,1.75,1730,5922,2,0,0,5,7,1949,0
2888000020,455000,5,2,2500,7860,1,0,0,3,7,1963,0
3298700426,226550,3,1,990,4440,1,0,0,3,6,1943,0
3362401815,764000,3,2,1420,4080,1.5,0,0,5,8,1904,0
5469500020,439950,3,2.25,2170,15000,2,0,0,4,8,1978,0
6430000280,453000,4,2,1880,5100,1,0,0,3,8,1952,0
1140000190,219950,3,1,1300,9620,1,0,0,3,7,1971,0
8021700715,702500,3,1.5,2360,6750,2,0,0,5,7,1926,0
5151600170,285000,3,1.5,1780,12231,1,0,0,4,8,1956,0
8129700255,798750,2,2.25,2160,2578,3,0,0,3,8,2005,0
9285800345,320000,2,1,950,5316,1,0,2,3,7,1948,0
5706200170,425000,3,1.75,1680,14630,1.5,0,0,3,8,1985,0
5536500020,540000,4,2.5,2290,4450,2,0,0,3,9,2004,0
98000950,1.06E+06,4,5.25,4140,14757,2,0,2,3,11,2005,0
3362401611,1.17E+06,4,3.75,3920,4500,3,0,0,3,8,2013,0
6205500280,576000,3,1.75,1500,13891,1,0,0,4,7,1951,0
7199330010,525000,3,1.75,1720,7200,1,0,0,3,7,1977,0
1332200130,324950,4,2.5,2641,8615,2,0,0,3,7,1998,0
3244500078,600000,3,2.5,4930,77536,2,0,0,3,9,1981,0
3342102880,464000,3,2.5,2460,5400,1,0,0,4,8,2001,0
2557000630,266000,4,2.25,1995,7102,2,0,0,4,8,1981,0
1117200190,775000,3,2.5,3010,74390,2,0,0,3,10,1998,0
8122100130,415000,3,1.75,1270,4800,1,0,0,3,7,1952,2014
9558040050,550000,4,2.75,3080,6731,2,0,3,3,9,2003,0
5702380630,235000,3,2.25,1670,7606,2,0,0,3,7,1990,0
3300790670,280000,3,2,1470,8089,1,0,0,3,7,1987,0
2558660190,459000,3,1.75,1730,7807,1,0,0,3,7,1976,0
4388000460,195000,3,1,1070,7615,1,0,0,4,7,1969,0
3224800010,235000,3,1.5,1660,8738,1,0,0,4,7,1959,0
1672000020,711800,4,2.25,2410,16650,1,0,0,4,8,1965,0
2767701416,440000,3,2.5,1040,1032,3,0,0,3,7,2007,0
7821200307,515000,2,1,970,3300,1,0,0,4,7,1916,0
4219400290,1.20E+06,5,2.75,2910,9480,1.5,0,0,3,8,1939,0
6072650290,560000,3,1.75,2340,12443,1.5,0,0,4,8,1965,0
5647900670,340000,3,1.75,1880,11249,1,0,0,3,7,1985,0
1965200010,600000,2,1,1110,3500,1.5,0,0,3,6,1912,0
319500080,764000,4,2.5,2790,7938,2,0,0,3,9,1997,0
9526500080,337000,4,2,1590,8779,1,0,0,3,8,2001,0
7856410430,1.39E+06,6,2.75,5700,20000,1,0,4,4,10,1977,0
8128700005,249000,4,1,1200,7552,1,0,0,3,6,1919,0
3444910020,350000,3,3,3200,35782,1,0,0,3,8,1978,0
2025700130,269950,3,2.25,1510,6000,1,0,0,4,7,1993,0
224069134,735000,3,1.75,1880,108900,1,0,0,3,7,1978,0
4217400305,1.30E+06,4,2.5,3070,4000,2,0,0,4,8,1940,0
3288301410,475000,4,2.25,2110,7560,2,0,0,4,8,1974,0
9264950660,339000,3,2,2350,8459,1.5,0,0,3,9,1989,0
6744700285,600000,4,3.5,3270,15160,1,0,2,3,8,1997,0
7750500275,397500,4,1.75,2220,4760,1,0,0,3,7,1918,0
1125069153,1.53E+06,4,3.5,5990,111078,2,0,0,3,11,2004,0
1425059178,460000,3,2,1760,9055,2,0,0,4,7,1985,0
6671900130,370000,4,2.75,2200,5207,1,0,0,5,7,1951,0
3172600151,250000,4,1,1550,7296,1.5,0,0,3,6,1957,0
7237550020,1.10E+06,4,3.75,5070,60123,2,0,0,3,11,2000,0
1934800078,430000,2,2.25,1040,1516,2,0,0,3,8,2008,0
4385700660,1.09E+06,3,1.5,2560,4000,1.5,0,0,5,8,1927,0
923000414,670000,3,1.75,1850,8160,1,0,0,3,8,1952,0
2624049167,461550,3,1.5,2090,11895,1,0,0,3,7,1954,0
8929000380,479990,3,2.5,2010,2386,2,0,0,3,8,2014,0
4221250010,643000,4,2.5,2518,4663,2,0,0,3,8,2005,0
8861500080,607000,3,2.75,2810,12813,2,0,0,3,8,1988,0
1592000780,625000,3,2.5,2600,10092,1,0,0,3,9,1984,0
2484200080,731100,3,2.5,2060,8778,1,0,0,3,8,1953,2010
2322059136,859000,3,2.5,2920,434728,2,0,3,4,8,1999,0
2591820080,435000,4,2.5,2130,10375,2,0,0,4,8,1986,0
5729000080,465000,3,3,2290,15600,1,0,0,3,8,1948,1990
5100402764,740000,3,1,1230,6380,1.5,0,0,3,7,1927,0
5454000010,740000,3,1.75,2020,9478,1,0,0,4,9,1961,0
5412300130,250000,3,2,1430,7280,1,0,0,3,7,1980,0
6873000190,656000,2,2.5,2270,1763,3,0,0,3,7,2009,0
9485300190,300000,4,2.5,1910,8058,2,0,0,3,8,1992,0
326069132,643000,3,1.5,1780,214315,1,0,0,3,7,1954,0
3832061060,311000,4,2.5,2690,6124,2,0,0,3,7,2007,0
6918730130,360000,3,1.75,1330,7482,1,0,0,4,7,1975,0
7952800010,475000,4,2.5,3060,10043,1,0,0,4,8,1968,0
3834500417,469950,3,3.25,1760,1778,3,0,0,3,8,2008,0
5071700020,240000,3,1.75,1570,8750,1,0,0,3,7,1960,0
